fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,colour
7.4,0.26,0.32,1.308332819650179,0.032,3.367295829986474,193,0.99134,3.1,0.67,12.5,6,White
6.2,0.2,0.25,2.70805020110221,0.055,2.0794415416798357,120,0.99767,3.19,0.53,9.6,6,White
6.1,0.3,0.47,0.3364722366212129,0.049,3.912023005428146,187,0.9927,3.19,0.45,9.5,5,White
6.2,0.32,0.5,1.8718021769015913,0.048,4.110873864173311,186,0.9948,3.19,0.45,9.6,5,White
6.1,0.3,0.47,0.3364722366212129,0.049,3.912023005428146,187,0.9927,3.19,0.45,9.5,5,White
6.3,0.34,0.52,1.840549633397487,0.047,4.143134726391533,186,0.99481,3.18,0.44,9.6,5,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
7.2,0.26,0.38,0.4054651081081644,0.061,2.4849066497880004,120,0.99192,3.18,0.46,10.4,5,White
7,0.31,0.35,0.47000362924573563,0.063,2.5649493574615367,119,0.99184,3.22,0.5,10.7,5,White
6.6,0.22,0.35,0.3364722366212129,0.05,3.1354942159291497,83,0.99019,3.17,0.48,12,7,White
5.8,0.23,0.31,1.252762968495368,0.044,3.5553480614894135,158,0.98998,3.19,0.37,12.1,7,White
6.3,0.17,0.32,0,0.04,3.6635616461296463,118,0.98886,3.31,0.4,13.1,8,White
6,0.19,0.26,0.3364722366212129,0.039,3.4011973816621555,104,0.98998,3.32,0.41,12.4,6,White
6.7,0.21,0.34,0.4054651081081644,0.035,3.8066624897703196,123,0.98949,3.24,0.36,12.6,7,White
7.4,0.16,0.3,2.617395832834079,0.056,3.4965075614664802,168,0.99825,2.9,0.44,8.7,7,White
6.6,0.22,0.37,0.47000362924573563,0.04,3.4339872044851463,101,0.99009,3.15,0.66,12,5,White
6.8,0.34,0.27,1.6486586255873816,0.06,2.6390573296152584,169,0.99252,3.27,0.57,11.6,6,White
7.1,0.34,0.86,0.3364722366212129,0.174,3.58351893845611,99,0.99288,2.92,0.5,9.3,5,White
6.3,0.24,0.22,2.4765384001174837,0.05,4.174387269895637,179,0.99659,3.06,0.58,9.3,6,White
6.9,0.35,0.39,0.8754687373538999,0.048,3.2188758248682006,157,0.99133,3.2,0.54,11.1,7,White
6.8,0.24,0.33,1.1631508098056809,0.049,4.219507705176107,161,0.99324,3.1,0.69,10.2,6,White
6.4,0.25,0.33,0.5306282510621704,0.037,3.5553480614894135,113,0.99164,3.23,0.66,10.6,6,White
5.8,0.19,0.33,1.4350845252893227,0.038,3.8918202981106265,133,0.99107,3.16,0.42,11.3,7,White
6.9,0.24,0.4,2.7343675094195836,0.052,4.394449154672439,198,0.9986,3.2,0.69,9.4,5,White
6.5,0.31,0.61,2.5649493574615367,0.053,3.4339872044851463,123,0.99708,3.09,0.5,9.3,6,White
6.6,0.25,0.32,1.7227665977411035,0.039,2.70805020110221,68,0.99163,2.96,0.52,11.1,6,White
7.5,0.38,0.56,2.272125885509337,0.055,2.70805020110221,170,0.99605,3.13,0.65,9.9,6,White
6.2,0.3,0.3,0.9162907318741551,0.041,3.367295829986474,82,0.99065,3.31,0.61,11.8,7,White
6.4,0.33,0.28,1.3862943611198906,0.04,3.1780538303479458,81,0.9903,3.26,0.64,12.6,7,White
6.9,0.24,0.4,2.7343675094195836,0.052,4.394449154672439,198,0.9986,3.2,0.69,9.4,5,White
7.6,0.27,0.32,0.1823215567939546,0.043,3.1354942159291497,72,0.99236,3.06,0.68,10.5,5,White
5.9,0.24,0.34,0.6931471805599453,0.037,3.6888794541139363,108,0.98948,3.19,0.5,12.3,6,White
5.3,0.33,0.3,0.1823215567939546,0.048,3.2188758248682006,119,0.99045,3.32,0.62,11.3,6,White
6.4,0.21,0.21,1.62924053973028,0.097,3.044522437723423,105,0.9939,3.07,0.46,9.6,5,White
7,0.22,0.3,0.3364722366212129,0.04,2.6390573296152584,63,0.98985,3.2,0.33,12,6,White
7.8,0.27,0.35,0.1823215567939546,0.05,3.58351893845611,140,0.99138,3.09,0.45,11.2,5,White
6.7,0.2,0.24,1.8718021769015913,0.044,3.332204510175204,100,0.99348,3.12,0.33,10.2,6,White
8.1,0.27,0.33,0.26236426446749106,0.045,3.258096538021482,100,0.99066,2.98,0.44,12.4,6,White
6.7,0.2,0.24,1.8718021769015913,0.044,3.332204510175204,100,0.99348,3.12,0.33,10.2,6,White
7.1,0.45,0.24,0.9932517730102834,0.04,3.1780538303479458,87,0.98862,2.94,0.38,13.4,8,White
5.8,0.22,0.29,0.26236426446749106,0.036,3.2188758248682006,68,0.98865,3.24,0.35,12.6,6,White
6.3,0.3,0.48,2.0014800002101243,0.053,3.5263605246161616,149,0.99472,3.18,0.53,9.8,5,White
7.9,0.36,0.53,2.5572273113676265,0.049,4.143134726391533,139,0.99792,2.94,0.45,9.1,5,White
8.1,0.27,0.33,0.26236426446749106,0.045,3.258096538021482,100,0.99066,2.98,0.44,12.4,6,White
8,0.24,0.33,0.1823215567939546,0.044,3.332204510175204,101,0.99035,3.03,0.43,12.5,6,White
6.7,0.41,0.27,0.9555114450274363,0.033,3.2188758248682006,85,0.99086,3.05,0.34,11.7,6,White
6.7,0.24,0.31,0.8329091229351039,0.044,3.6109179126442243,113,0.99013,3.29,0.46,12.9,6,White
6.2,0.3,0.32,0.26236426446749106,0.054,3.295836866004329,183,0.99266,3.3,0.43,10.1,5,White
6.9,0.26,0.38,2.3513752571634776,0.044,3.4965075614664802,139,0.99517,3.06,0.5,10.3,6,White
6.7,0.41,0.27,0.9555114450274363,0.033,3.2188758248682006,85,0.99086,3.05,0.34,11.7,6,White
5.9,0.32,0.2,2.667228206581955,0.05,3.367295829986474,144,0.99666,3.24,0.41,10.3,6,White
6.1,0.25,0.3,0.1823215567939546,0.036,3.7376696182833684,107,0.991,3.34,0.56,10.8,7,White
5.6,0.23,0.29,1.1314021114911006,0.023,2.9444389791664403,89,0.99068,3.25,0.51,11.2,6,White
6.6,0.23,0.32,0.5306282510621704,0.024,3.258096538021482,102,0.99084,3.29,0.6,11.8,6,White
6,0.17,0.21,1.791759469228055,0.05,3.258096538021482,134,0.9939,3.08,0.54,9.8,6,White
7.1,0.38,0.42,2.468099531471619,0.041,3.4657359027997265,193,0.99624,3.04,0.49,10,6,White
6.6,0.31,0.37,1.824549292051046,0.052,2.5649493574615367,164,0.99602,3.24,0.39,8.8,4,White
6.5,0.38,0.53,0.3364722366212129,0.142,1.6094379124341003,69,0.9926,3.14,0.52,10.1,4,White
7,0.44,0.24,2.4932054526026954,0.056,4.219507705176107,210,0.99718,3.05,0.5,9.5,5,White
7,0.44,0.24,2.4932054526026954,0.056,4.219507705176107,210,0.99718,3.05,0.5,9.5,5,White
7,0.44,0.24,2.4932054526026954,0.056,4.219507705176107,210,0.99718,3.05,0.5,9.5,5,White
6.1,0.38,0.14,1.3609765531356006,0.06,3.295836866004329,113,0.99344,3.07,0.34,9.2,4,White
8,0.33,0.32,1.5260563034950492,0.041,3.4339872044851463,180,0.99184,2.92,0.74,12.2,6,White
7,0.44,0.24,2.4932054526026954,0.056,4.219507705176107,210,0.99718,3.05,0.5,9.5,5,White
6,0.19,0.29,0.1823215567939546,0.046,3.367295829986474,92,0.99033,3.22,0.53,11.3,6,White
6.3,0.28,0.34,2.0918640616783932,0.038,3.784189633918261,129,0.99248,3.26,0.29,12.1,6,White
6.1,0.38,0.14,1.3609765531356006,0.06,3.295836866004329,113,0.99344,3.07,0.34,9.2,4,White
5.3,0.43,0.11,0.09531017980432493,0.029,1.791759469228055,51,0.99076,3.51,0.48,11.2,4,White
5.4,0.22,0.35,1.8718021769015913,0.029,3.258096538021482,87,0.99092,3.29,0.44,12.5,7,White
6.2,0.345,0.27,2.3125354238472138,0.056,3.6375861597263857,187,0.99486,3.31,0.56,10.6,5,White
5.6,0.255,0.57,2.3702437414678603,0.056,4.189654742026425,171,0.99464,3.25,0.61,10.4,7,White
5.2,0.2,0.27,1.1631508098056809,0.047,2.772588722239781,93,0.99235,3.44,0.53,10.1,7,White
6.2,0.29,0.23,2.517696472610991,0.048,3.4965075614664802,201,0.99612,3.11,0.56,9.9,6,White
6.3,0.26,0.25,1.6486586255873816,0.046,2.3978952727983707,133,0.99202,2.97,0.68,11,6,White
6,0.22,0.23,1.6094379124341003,0.045,2.302585092994046,122,0.99261,2.94,0.63,10,6,White
7.5,0.35,0.37,0.9162907318741551,0.066,3.367295829986474,89,0.98964,3.14,0.42,12.7,6,White
6.6,0.39,0.28,2.2192034840549946,0.036,2.302585092994046,92,0.99206,3.07,0.35,12.1,6,White
6.3,0.23,0.33,1.9315214116032138,0.052,3.1354942159291497,118,0.9938,3.23,0.46,10.4,6,White
6.3,0.22,0.3,0.6931471805599453,0.05,3.1354942159291497,120,0.99204,3.24,0.47,10.4,6,White
6.4,0.29,0.18,2.70805020110221,0.04,3.044522437723423,116,0.99736,3.14,0.5,9.2,5,White
6.4,0.29,0.18,2.70805020110221,0.04,3.044522437723423,116,0.99736,3.14,0.5,9.2,5,White
7.5,0.23,0.3,0.1823215567939546,0.03,3.295836866004329,80,0.99192,3.05,0.68,10.5,5,White
6.4,0.29,0.18,2.70805020110221,0.04,3.044522437723423,116,0.99736,3.14,0.5,9.2,5,White
5.7,0.28,0.36,0.5877866649021191,0.041,3.6375861597263857,90,0.99002,3.27,0.98,11.9,7,White
6.5,0.26,0.24,2.379546134130174,0.042,3.8501476017100584,130,0.996,3.08,0.4,10.1,6,White
6.4,0.27,0.29,1.3609765531356006,0.034,4.127134385045092,140,0.99237,3.1,0.59,11.1,6,White
5.9,0.22,0.29,1.4350845252893227,0.037,4.23410650459726,144,0.99214,3.13,0.74,10.8,7,White
6.8,0.26,0.26,0.6931471805599453,0.019,3.1570004211501135,72,0.99041,3.16,0.47,11.8,6,White
7.6,0.36,0.48,2.6026896854443837,0.038,3.784189633918261,116,0.9982,3.04,0.48,9.2,5,White
7.6,0.35,0.47,2.5877640352277083,0.037,3.7376696182833684,116,0.99822,3.04,0.5,9.2,5,White
5.7,0.18,0.26,0.7884573603642703,0.023,3.044522437723423,95,0.9893,3.07,0.54,12.3,6,White
6.6,0.36,0.47,0.3364722366212129,0.145,3.258096538021482,124,0.99274,3.09,0.56,10.1,6,White
5.9,0.14,0.2,0.47000362924573563,0.04,3.258096538021482,114,0.99105,3.25,0.45,11.4,6,White
5.5,0.23,0.19,0.7884573603642703,0.044,3.6635616461296463,161,0.99209,3.19,0.43,10.4,6,White
6.7,0.11,0.26,2.6946271807700692,0.053,3.784189633918261,95,0.99676,3.2,0.35,9.8,6,White
7,0.24,0.24,0.5877866649021191,0.047,3.367295829986474,91,0.99251,3.3,0.43,9.9,6,White
6.7,0.11,0.26,2.6946271807700692,0.053,3.784189633918261,95,0.99676,3.2,0.35,9.8,6,White
5.3,0.47,0.1,0.26236426446749106,0.036,2.3978952727983707,74,0.99082,3.48,0.54,11.2,4,White
7.5,0.29,0.24,2.2925347571405443,0.058,3.2188758248682006,115,0.99567,3.15,0.46,10.9,5,White
6,0.33,0.26,1.62924053973028,0.051,2.772588722239781,119,0.99416,3.15,0.41,9.2,5,White
6,0.33,0.26,1.62924053973028,0.051,2.772588722239781,119,0.99416,3.15,0.41,9.2,5,White
5.8,0.32,0.23,0.4054651081081644,0.033,3.6635616461296463,121,0.9887,2.96,0.35,12,5,White
5.8,0.3,0.23,0.4054651081081644,0.034,3.6109179126442243,121,0.98871,2.96,0.34,12.1,6,White
3.8,0.31,0.02,2.4069451083182885,0.036,2.995732273553991,114,0.99248,3.75,0.44,12.4,6,White
6.2,0.36,0.22,1.6582280766035324,0.038,3.784189633918261,145,0.99184,3.22,0.4,11.2,6,White
6,0.31,0.27,0.8329091229351039,0.042,2.9444389791664403,120,0.98952,3.32,0.41,12.7,7,White
6.9,0.52,0.54,2.066862759472976,0.036,3.1354942159291497,169,0.99267,3.26,0.47,12.2,6,White
7,0.55,0.05,2.0794415416798357,0.036,2.9444389791664403,164,0.99269,3.26,0.46,12.2,6,White
5.8,0.2,0.16,0.3364722366212129,0.042,3.784189633918261,99,0.98912,3.23,0.37,12.2,6,White
6.2,0.36,0.22,1.6582280766035324,0.038,3.784189633918261,145,0.99184,3.22,0.4,11.2,6,White
6,0.31,0.27,0.8329091229351039,0.042,2.9444389791664403,120,0.98952,3.32,0.41,12.7,7,White
6,0.29,0.27,0.8329091229351039,0.044,2.995732273553991,117,0.9895,3.31,0.41,12.7,7,White
5.7,0.22,0.29,1.252762968495368,0.04,3.295836866004329,146,0.98999,3.17,0.36,12.1,6,White
7.1,0.46,0.23,2.617395832834079,0.045,3.784189633918261,192,0.9981,3.11,0.53,9.4,5,White
6.6,0.21,0.3,2.2925347571405443,0.041,4.1588830833596715,174,0.995,3.07,0.5,10.1,6,White
6.9,0.42,0.2,2.7343675094195836,0.043,4.04305126783455,201,0.99848,3.08,0.54,9.4,5,White
5.7,0.22,0.2,2.772588722239781,0.044,3.713572066704308,113,0.99862,3.22,0.46,8.9,6,White
5.7,0.22,0.2,2.772588722239781,0.044,3.713572066704308,113,0.99862,3.22,0.46,8.9,6,White
5.7,0.22,0.2,2.772588722239781,0.044,3.713572066704308,113,0.99862,3.22,0.46,8.9,6,White
5.7,0.22,0.2,2.772588722239781,0.044,3.713572066704308,113,0.99862,3.22,0.46,8.9,6,White
5.2,0.31,0.2,0.8754687373538999,0.027,3.295836866004329,117,0.98886,3.56,0.45,13,7,White
7.2,0.22,0.35,1.7047480922384253,0.054,3.6109179126442243,183,0.99474,3.08,0.5,10.3,5,White
5.6,0.18,0.29,0.8329091229351039,0.04,1.6094379124341003,47,0.99126,3.07,0.45,10.1,4,White
6.2,0.24,0.27,2.8213788864092133,0.04,3.871201010907891,129,0.99691,3.23,0.38,10.5,6,White
5.7,0.22,0.2,2.772588722239781,0.044,3.713572066704308,113,0.99862,3.22,0.46,8.9,6,White
5.7,0.26,0.24,2.8791984572980396,0.059,3.1354942159291497,124,0.99773,3.3,0.5,10.1,5,White
5.7,0.26,0.24,2.8791984572980396,0.059,3.1354942159291497,124,0.99773,3.3,0.5,10.1,5,White
6,0.2,0.26,1.916922612182061,0.049,3.091042453358316,93,0.9928,3.15,0.42,11,6,White
6,0.2,0.26,1.916922612182061,0.049,3.091042453358316,93,0.9928,3.15,0.42,11,6,White
6,0.2,0.26,1.916922612182061,0.049,3.091042453358316,93,0.9928,3.15,0.42,11,6,White
6,0.2,0.26,1.916922612182061,0.049,3.091042453358316,93,0.9928,3.15,0.42,11,6,White
7.6,0.28,0.17,0.47000362924573563,0.046,3.332204510175204,117,0.99288,3.08,0.43,10,5,White
7,0.2,0.33,1.547562508716013,0.03,3.2188758248682006,76,0.99202,2.88,0.54,10.5,6,White
6.6,0.26,0.27,2.468099531471619,0.048,3.332204510175204,112,0.99606,2.87,0.49,9.7,6,White
5.7,0.26,0.24,2.8791984572980396,0.059,3.1354942159291497,124,0.99773,3.3,0.5,10.1,5,White
7.2,0.21,0.36,2.7536607123542622,0.045,4.219507705176107,183,0.99922,3.25,0.76,9.4,5,White
6.9,0.22,0.32,1.7578579175523736,0.041,2.995732273553991,119,0.99296,3.17,0.55,11.2,6,White
7.2,0.21,0.36,2.7536607123542622,0.045,4.219507705176107,183,0.99922,3.25,0.76,9.4,5,White
7.4,0.22,0.28,2.1972245773362196,0.046,3.091042453358316,121,0.99468,3.1,0.55,10.8,5,White
7.2,0.21,0.36,2.7536607123542622,0.045,4.219507705176107,183,0.99922,3.25,0.76,9.4,5,White
6.9,0.22,0.32,1.7578579175523736,0.041,2.995732273553991,119,0.99296,3.17,0.55,11.2,6,White
7,0.2,0.35,2.174751721484161,0.037,3.4339872044851463,103,0.99388,3.13,0.49,11,6,White
5.6,0.26,0,2.3223877202902252,0.038,2.5649493574615367,111,0.99315,3.44,0.46,12.4,6,White
6.3,0.28,0.3,1.8870696490323797,0.208,4.0943445622221,154,0.99478,3.1,0.4,9.4,6,White
6.4,0.29,0.3,1.8718021769015913,0.209,4.127134385045092,156,0.99478,3.1,0.4,9.4,5,White
7.2,0.34,0.23,2.186051276738094,0.105,3.091042453358316,155,0.99692,3.01,0.58,9.5,5,White
7.1,0.39,0.39,2.4069451083182885,0.034,3.2188758248682006,204,0.99616,3.05,0.52,10,6,White
6.9,0.26,0.29,1.4350845252893227,0.043,3.4965075614664802,114,0.9902,3.16,0.31,12.5,6,White
6.1,0.24,0.25,0.47000362924573563,0.044,3.1780538303479458,115,0.9921,3.39,0.59,10.9,6,White
5.9,0.25,0.24,2.0014800002101243,0.044,3.044522437723423,113,0.99462,3.38,0.58,10.5,6,White
6.1,0.24,0.27,2.4423470353692043,0.05,3.9318256327243257,133,0.99476,3.22,0.37,10.8,6,White
6.5,0.22,0.27,0.47000362924573563,0.039,3.58351893845611,116,0.99178,3.38,0.57,11,7,White
6.2,0.26,0.29,0.6931471805599453,0.036,2.772588722239781,87,0.99081,3.33,0.61,11.8,6,White
6.6,0.34,0.25,1.5686159179138452,0.038,2.772588722239781,121,0.99198,3.36,0.71,12.6,6,White
5.6,0.225,0.24,2.2823823856765264,0.054,4.07753744390572,140,0.99545,3.17,0.39,10.2,6,White
7.1,0.23,0.28,0.6418538861723947,0.046,3.4965075614664802,103,0.98997,3.12,0.31,12,5,White
6.9,0.26,0.29,1.4350845252893227,0.043,3.4965075614664802,114,0.9902,3.16,0.31,12.5,6,White
6.4,0.27,0.3,0.47000362924573563,0.04,2.9444389791664403,86,0.99089,3.32,0.65,11.5,6,White
6.3,0.41,0.22,1.9878743481543455,0.035,3.1354942159291497,117,0.99172,3.2,0.39,11.94,7,White
6.7,0.41,0.24,1.6863989535702288,0.035,3.4965075614664802,115,0.9901,3.12,0.44,12.8933333333333,7,White
7.2,0.585,0.2,2.341805806147327,0.086,2.833213344056216,94,0.99681,3.13,0.4,9.4,5,White
6.7,0.34,0.26,0.6418538861723947,0.038,4.060443010546419,138,0.9893,3,0.47,12.2,7,White
6.3,0.41,0.22,1.9878743481543455,0.035,3.1354942159291497,117,0.99172,3.2,0.39,11.94,7,White
6.7,0.41,0.24,1.6863989535702288,0.035,3.4965075614664802,115,0.9901,3.12,0.44,12.8933333333333,7,White
6.4,0.26,0.35,2.0412203288596382,0.056,3.8066624897703196,191,0.99527,3.16,0.5,9.5,5,White
6.3,0.28,0.22,2.4423470353692043,0.036,3.295836866004329,150,0.99445,3,0.33,10.6,6,White
7.4,0.16,0.33,0.1823215567939546,0.042,3.8501476017100584,121,0.99198,3.04,0.68,10.5,7,White
8.4,0.27,0.3,0.7884573603642703,0.037,3.58351893845611,129,0.99085,2.89,0.3,11.4666666666667,6,White
5.9,0.2,0.28,0,0.043,3.8066624897703196,100,0.99033,3.4,0.41,11.4,6,White
6.4,0.24,0.26,2.1041341542702074,0.054,3.8501476017100584,182,0.99538,3.12,0.5,9.5,5,White
7.4,0.38,0.34,2.1162555148025524,0.052,3.784189633918261,168,0.99627,3.11,0.52,9.2,5,White
6.4,0.24,0.26,2.1041341542702074,0.054,3.8501476017100584,182,0.99538,3.12,0.5,9.5,5,White
6.4,0.42,0.19,2.2300144001592104,0.043,3.332204510175204,145,0.99433,3.23,0.53,10.98,5,White
6.4,0.23,0.26,2.0918640616783932,0.054,3.8501476017100584,181,0.9954,3.12,0.49,9.4,5,White
6.4,0.24,0.26,2.1041341542702074,0.054,3.8501476017100584,182,0.99538,3.12,0.5,9.5,5,White
7.4,0.38,0.34,2.1162555148025524,0.052,3.784189633918261,168,0.99627,3.11,0.52,9.2,5,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
6.8,0.24,0.29,0.6931471805599453,0.044,2.70805020110221,96,0.99232,3.23,0.64,10.4,8,White
7.3,0.19,0.27,2.631888840136646,0.057,3.8066624897703196,155,0.99807,2.94,0.41,8.8,8,White
7.4,0.27,0.52,2.7536607123542622,0.054,3.58351893845611,139,0.99788,3.04,0.62,10.0333333333333,6,White
5.7,0.28,0.35,0.1823215567939546,0.052,3.6635616461296463,141,0.99108,3.44,0.69,11.3,6,White
5.8,0.22,0.25,0.4054651081081644,0.024,3.044522437723423,109,0.99234,3.37,0.58,10.4,6,White
6.7,0.27,0.69,0.1823215567939546,0.176,3.58351893845611,106,0.99288,2.96,0.43,9.2,6,White
7.1,0.2,0.35,1.1631508098056809,0.034,3.044522437723423,107,0.99195,3.11,0.54,11.1,6,White
6.7,0.27,0.69,0.1823215567939546,0.176,3.58351893845611,106,0.99288,2.96,0.43,9.2,6,White
7.1,0.23,0.3,0.9555114450274363,0.034,4.127134385045092,148,0.99121,3.03,0.56,11.3,7,White
7.6,0.31,0.52,2.580216829592325,0.042,4.110873864173311,148,0.99839,2.98,0.47,9.1,6,White
7.2,0.34,0.28,2.341805806147327,0.108,3.7612001156935624,187,0.99738,2.96,0.57,9.4,5,White
7,0.36,0.25,1.7404661748405046,0.015,2.6390573296152584,73,0.98963,2.82,0.59,13.2,6,White
6.4,0.31,0.28,0.9162907318741551,0.039,3.5263605246161616,137,0.98946,3.22,0.38,12.7,6,White
7.3,0.28,0.35,0.47000362924573563,0.054,3.4339872044851463,148,0.99178,3.18,0.47,10.7,5,White
7.4,0.16,0.3,0.3364722366212129,0.064,3.5263605246161616,166,0.99136,3.11,0.42,11.4333333333333,6,White
6.4,0.31,0.27,2.0014800002101243,0.049,3.871201010907891,169,0.99323,3.27,0.45,11.1,6,White
6.4,0.31,0.28,0.9162907318741551,0.039,3.5263605246161616,137,0.98946,3.22,0.38,12.7,6,White
6.2,0.29,0.29,1.7227665977411035,0.046,3.5553480614894135,178,0.99313,3.25,0.51,10.5333333333333,5,White
5.9,0.28,0.34,1.2809338454620642,0.04,3.912023005428146,194,0.9912,3.31,0.52,11.6,6,White
6.5,0.23,0.2,2.0149030205422647,0.05,3.784189633918261,179,0.99504,3.18,0.48,9.53333333333333,5,White
7.2,0.34,0.2,1.7578579175523736,0.062,3.9512437185814275,203,0.99461,3.17,0.44,9.8,6,White
7.3,0.28,0.35,0.47000362924573563,0.054,3.4339872044851463,148,0.99178,3.18,0.47,10.7,5,White
6.5,0.2,0.33,0.4054651081081644,0.039,3.58351893845611,110,0.99008,3.22,0.65,12,6,White
6.2,0.24,0.27,1.0647107369924282,0.039,3.4011973816621555,123,0.98959,3.12,0.37,12.8,6,White
7.1,0.31,0.25,2.4159137783010487,0.048,3.4657359027997265,136,0.99663,3.14,0.4,9.5,5,White
6.4,0.29,0.21,2.2669579153508947,0.041,3.58351893845611,119,0.99334,2.99,0.34,10.9333333333333,6,White
6.3,0.19,0.33,2.3125354238472138,0.063,4.143134726391533,133,0.99561,2.86,0.41,9.1,5,White
5.9,0.29,0.28,1.1631508098056809,0.035,2.772588722239781,117,0.98959,3.26,0.42,12.6,6,White
7.1,0.31,0.25,2.4159137783010487,0.048,3.4657359027997265,136,0.99663,3.14,0.4,9.5,5,White
6.5,0.3,0.28,2.4379897300002487,0.041,3.367295829986474,109,0.99418,2.98,0.3,10.9,6,White
6.4,0.29,0.21,2.2669579153508947,0.041,3.58351893845611,119,0.99334,2.99,0.34,10.9333333333333,6,White
6.5,0.22,0.19,1.5040773967762742,0.096,2.772588722239781,115,0.9937,3.02,0.44,9.6,5,White
7,0.23,0.28,0.9932517730102834,0.053,2.772588722239781,92,0.99372,3.18,0.56,9.3,5,White
7.1,0.23,0.23,1.252762968495368,0.038,3.1354942159291497,112,0.99157,3.05,0.37,11.3666666666667,6,White
6.1,0.26,0.28,0.5306282510621704,0.043,3.1780538303479458,98,0.98918,3.14,0.44,12.5,6,White
6.4,0.35,0.21,0.7419373447293773,0.051,3.828641396489095,171,0.9932,3.16,0.5,9.5,5,White
6,0.32,0.32,1.5686159179138452,0.041,3.6888794541139363,186,0.99235,3.22,0.54,11,6,White
6.1,0.34,0.21,1.6094379124341003,0.042,2.833213344056216,133,0.99373,3.02,0.53,9.4,5,White
6.5,0.13,0.27,0.9555114450274363,0.035,3.4657359027997265,76,0.9914,3.21,0.76,11.3333333333333,6,White
6.5,0.315,0.2,1.8870696490323797,0.041,2.1972245773362196,126,0.99494,2.94,0.51,8.8,5,White
6.1,0.34,0.21,1.6094379124341003,0.042,2.833213344056216,133,0.99373,3.02,0.53,9.4,5,White
5.7,0.31,0.29,1.9878743481543455,0.05,3.4965075614664802,143,0.99332,3.31,0.5,11.0666666666667,6,White
6.4,0.3,0.27,1.6094379124341003,0.058,3.295836866004329,151,0.99198,3.22,0.49,12.2,6,White
7,0.24,0.26,0.5306282510621704,0.041,3.4339872044851463,110,0.99142,3.2,0.53,11,6,White
6.5,0.13,0.27,0.9555114450274363,0.035,3.4657359027997265,76,0.9914,3.21,0.76,11.3333333333333,6,White
6.4,0.26,0.21,2.1041341542702074,0.05,3.9318256327243257,182,0.99542,3.23,0.48,9.5,5,White
6.4,0.26,0.21,2.1041341542702074,0.05,3.9318256327243257,182,0.99542,3.23,0.48,9.5,5,White
6,0.27,0.31,1.6094379124341003,0.043,3.9889840465642745,170,0.9924,3.28,0.52,11,6,White
7.1,0.21,0.33,0.1823215567939546,0.039,3.5263605246161616,97,0.99112,3.11,0.75,11.2,6,White
6.7,0.26,0.29,1.9600947840472698,0.036,3.332204510175204,100,0.99534,3.08,0.36,9.3,6,White
6.3,0.28,0.22,2.2512917986064953,0.04,3.4011973816621555,111,0.99338,3.05,0.31,10.8,4,White
6.2,0.25,0.44,2.760009940032921,0.057,3.6635616461296463,167,0.99804,3.14,0.51,9.2,5,White
7.3,0.22,0.37,2.740840023925201,0.048,4.248495242049359,203,0.99899,3.25,0.77,9.4,5,White
6.2,0.25,0.44,2.760009940032921,0.057,3.6635616461296463,167,0.99804,3.14,0.51,9.2,5,White
6.4,0.18,0.28,2.8361502037295256,0.047,3.970291913552122,139,0.99724,3.25,0.35,10.5,6,White
6.3,0.2,0.26,2.5416019934645457,0.046,4.0943445622221,143,0.99526,3.26,0.35,10.8,6,White
6.6,0.24,0.22,2.509599262378372,0.051,3.5553480614894135,146,0.99676,3.1,0.67,9.4,5,White
7.4,0.27,0.26,2.468099531471619,0.053,4.007333185232471,173,0.99699,3.11,0.6,9.8,5,White
7.4,0.27,0.26,2.468099531471619,0.053,4.007333185232471,173,0.99699,3.11,0.6,9.8,5,White
7.4,0.27,0.26,2.468099531471619,0.053,4.007333185232471,173,0.99699,3.11,0.6,9.8,5,White
