fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,quality,cluster
6.9,0.56,0.26,2.388762789235098,-2.8134107167600364,55,193,3.21,-0.8209805520698302,9.4,5,4
7.2,0.24,0.24,0.5306282510621704,-3.101092789211817,18,161,3.25,-0.6348782724359695,11.2,6,3
6.5,0.29,0.3,2.21375387928743,-2.9759296462578115,25,166,3.24,-0.579818495252942,11.3333333333333,6,3
6.7,0.28,0.28,1.5040773967762742,-2.9759296462578115,14,92,3.36,-0.5447271754416722,11.9,6,3
6.5,0.29,0.3,2.21375387928743,-2.9759296462578115,25,166,3.24,-0.579818495252942,11.35,6,3
6.1,0.21,0.19,0.3364722366212129,-3.079113882493042,51,131,3.22,-0.941608539858445,10.5,5,3
7.2,0.47,0.16,1.7749523509116738,-3.036554268074246,14,125,3.09,-0.7133498878774648,9.8,5,1
6.7,0.34,0.31,2.797281334830153,-2.9759296462578115,20,146,3.06,-0.616186139423817,9.1,5,4
6.6,0.27,0.25,0.1823215567939546,-3.4112477175156566,36,111,3.16,-0.9942522733438669,12.4,6,2
6.7,0.34,0.31,2.797281334830153,-2.9759296462578115,20,146,3.06,-0.616186139423817,9.1,5,4
7.2,0.47,0.16,1.7749523509116738,-3.036554268074246,14,125,3.09,-0.7133498878774648,9.8,5,1
5,0.35,0.25,2.0541237336955462,-3.473768074496991,24,116,3.39,-0.916290731874155,11.3,6,2
5,0.35,0.25,2.0541237336955462,-3.473768074496991,24,116,3.39,-0.916290731874155,11.3,6,2
4.4,0.46,0.1,1.0296194171811581,-3.7297014486341915,31,111,3.48,-1.0788096613719298,13.1,6,2
6.6,0.38,0.29,1.0647107369924282,-3.3524072174927233,15,101,3.04,-0.9942522733438669,12.5,6,2
7.3,0.3,0.25,0.9162907318741551,-3.101092789211817,32,122,3.18,-0.616186139423817,10.3,5,1
6.4,0.28,0.22,2.5494451709255714,-3.2441936328524905,51,150,3.23,-0.843970070294529,10.7,6,4
6.9,0.29,0.25,2.501435951739211,-3.2188758248682006,29,136,3.05,-0.4307829160924542,10.4,6,4
6.3,0.3,0.19,2.0412203288596382,-3.0159349808715104,47,184,3.22,-0.7339691750802004,9.5,5,4
6.3,0.39,0.22,1.0296194171811581,-3.036554268074246,53,173,3.24,-0.7985076962177716,9.8,5,4
6.6,0.38,0.29,1.0647107369924282,-3.3524072174927233,15,101,3.04,-0.9942522733438669,12.5,6,2
6.6,0.18,0.26,2.8507065015037334,-2.9759296462578115,17,149,3,-0.843970070294529,9.4,6,4
6,0.28,0.29,2.9601050959108397,-2.9759296462578115,36,174,3.14,-0.6931471805599453,9,5,4
6,0.28,0.29,2.9601050959108397,-2.9759296462578115,36,174,3.14,-0.6931471805599453,9,5,4
6,0.28,0.29,2.9601050959108397,-2.9759296462578115,36,174,3.14,-0.6931471805599453,9,5,4
6.6,0.35,0.26,0.9932517730102834,-3.101092789211817,19,129,3.24,-0.7339691750802004,13,7,2
5.9,0.22,0.18,1.8562979903656263,-3.1941832122778293,28,120,3.27,-0.6931471805599453,9.9,5,3
6.6,0.18,0.26,2.8507065015037334,-2.9759296462578115,17,149,3,-0.843970070294529,9.4,6,4
7.7,0.28,0.24,0.8754687373538999,-3.123565645063876,29,157,3.27,-0.579818495252942,10.6,6,3
7.1,0.42,0.2,1.0296194171811581,-3.270169119255751,28,109,3.23,-0.7550225842780328,13.4,6,2
6.7,0.32,0.32,0.5306282510621704,-3.473768074496991,31,114,3.12,-1.0498221244986778,12.5,6,2
6.6,0.26,0.56,2.7343675094195836,-2.9374633654300153,32,141,3.11,-0.7133498878774648,9.3,5,4
6.6,0.26,0.56,2.7343675094195836,-2.9374633654300153,32,141,3.11,-0.7133498878774648,9.3,5,4
6.2,0.32,0.24,1.410986973710262,-2.9759296462578115,34,149,3.36,-0.6539264674066639,11,5,3
6.3,0.25,0.27,1.8870696490323797,-2.9187712324178627,40,158,3.2,-0.7339691750802004,10.3,5,4
6.2,0.21,0.24,0.1823215567939546,-2.9759296462578115,31,95,3.24,-0.5621189181535413,11.3,6,3
6.4,0.23,0.27,0.7419373447293773,-3.170085660698769,35,100,3.03,-0.4620354595965587,10.9,6,3
4.7,0.145,0.29,0,-3.170085660698769,35,90,3.76,-0.7133498878774648,11.3,6,3
6.2,0.2,0.28,0.09531017980432493,-3.2441936328524905,24,78,3.36,-0.7550225842780328,12.1,6,3
7,0.28,0.28,0.3364722366212129,-3.2441936328524905,12,83,3.18,-0.4307829160924542,11.1,5,1
5.7,0.25,0.22,2.2823823856765264,-3.0159349808715104,50,125,3.2,-0.7985076962177716,10.1,6,3
5.7,0.22,0.33,0.6418538861723947,-3.3242363405260273,37,110,3.26,-0.5447271754416722,12.4,6,3
6,0.2,0.38,0.26236426446749106,-3.3813947543659757,37,104,3.11,-0.6539264674066639,12.7,6,2
6.4,0.32,0.26,2.066862759472976,-2.995732273553991,53,180,3.14,-0.6931471805599453,9.6,5,4
6.4,0.32,0.26,2.066862759472976,-2.995732273553991,53,180,3.14,-0.6931471805599453,9.6,5,4
6,0.555,0.26,1.5040773967762742,-2.9374633654300153,17,126,3.24,-0.7765287894989963,9.1,5,1
5.9,0.22,0.45,3.1179499062782403,-2.120263536200091,55,122,3.1,-1.0498221244986778,12.8,5,4
6.4,0.32,0.26,2.066862759472976,-2.995732273553991,53,180,3.14,-0.6931471805599453,9.6,5,4
6.2,0.3,0.33,1.252762968495368,-3.2968373663379125,37,155,3.18,-0.9942522733438669,12.4,6,2
5.8,0.28,0.18,0.1823215567939546,-2.8473122684357177,7,108,3.23,-0.5447271754416722,9.55,4,3
5.8,0.555,0.26,1.5040773967762742,-2.9374633654300153,17,126,3.24,-0.7765287894989963,9.1,5,1
6.7,0.31,0.33,0.6931471805599453,-3.4112477175156566,12,74,3.29,-0.4307829160924542,12.5,6,2
6.4,0.15,0.25,2.0541237336955462,-2.995732273553991,13,68,3.16,-0.916290731874155,9.9,6,1
6.4,0.13,0.28,-0.10536051565782628,-3.101092789211817,32,87,3.47,-0.6539264674066639,11.2,6,3
6.7,0.48,0.49,1.0647107369924282,-3.506557897319982,28,122,3.13,-0.916290731874155,13,6,2
6.7,0.48,0.49,1.0647107369924282,-3.506557897319982,28,122,3.13,-0.916290731874155,13,6,2
5.8,0.3,0.33,1.252762968495368,-3.4112477175156566,25,116,3.2,-0.8209805520698302,11.7,6,2
6.1,0.28,0.23,1.4350845252893227,-3.270169119255751,13,95,2.97,-0.35667494393873245,13.1,6,2
6,0.19,0.37,2.272125885509337,-3.4420193761824103,17,50,3.08,-0.4155154439616658,12,6,2
6.8,0.31,0.25,2.3513752571634776,-3.146555163288575,30,165,3.36,-0.5978370007556204,10.55,6,3
7.5,0.24,0.29,0.09531017980432493,-3.079113882493042,34,84,3.04,-0.941608539858445,11.45,6,1
6.8,0.23,0.39,2.7788192719904172,-2.9374633654300153,71,194,3.18,-0.4462871026284195,10.2,6,4
7.5,0.24,0.29,0.09531017980432493,-3.079113882493042,34,84,3.04,-0.941608539858445,11.45,6,1
6.8,0.2,0.25,1.824549292051046,-2.9565115604007097,22,106,3.09,-0.616186139423817,10.8,5,1
5.2,0.38,0.26,2.0412203288596382,-2.9374633654300153,20,103,3.27,-0.7985076962177716,12.2,6,2
7.8,0.27,0.33,0.8754687373538999,-2.9374633654300153,36,175,3.2,-0.5978370007556204,11,6,1
6.6,0.54,0.21,2.791165107812717,-2.900422093749666,41,182,3.35,-0.616186139423817,10.4,6,4
7.1,0.25,0.31,0.8329091229351039,-2.995732273553991,32,156,3.14,-0.6733445532637656,11.4,6,3
5.8,0.61,0.01,2.128231705849268,-3.1941832122778293,31,104,3.26,-0.3285040669720361,14.05,7,2
6.5,0.32,0.23,2.1400661634962708,-2.9759296462578115,20,138,3.03,-0.8675005677047231,10.7,5,1
6.4,0.28,0.23,1.791759469228055,-2.9759296462578115,50,162,3.15,-0.6539264674066639,10.2,5,4
6.6,0.19,0.28,0.09531017980432493,-3.123565645063876,38,100,3.22,-0.37106368139083207,11.2,6,3
5.1,0.305,0.13,0.5596157879354227,-3.3242363405260273,17,73,3.4,-0.6733445532637656,12.3333333333333,5,3
5.8,0.26,0.3,0.9555114450274363,-3.3813947543659757,75,129,3.2,-0.9675840262617056,11.5,4,3
6.7,0.23,0.17,0.26236426446749106,-2.796881414808826,14,100,3.07,-0.5978370007556204,9.5,5,1
6.8,0.33,0.3,0.7419373447293773,-3.0576076772720784,35,147,3.24,-0.579818495252942,13.4,6,2
6.1,0.27,0.32,0.09531017980432493,-3.3813947543659757,24,110,3.36,-0.916290731874155,12.5,6,2
6.1,0.27,0.32,0.09531017980432493,-3.3813947543659757,24,110,3.36,-0.916290731874155,12.5,6,2
6.8,0.4,0.29,1.0296194171811581,-3.123565645063876,27,97,3.12,-0.8675005677047231,11.2,6,1
6.1,0.4,0.18,2.1972245773362196,-2.9759296462578115,28.5,259,3.19,-0.6931471805599453,8.8,5,4
7.1,0.28,0.26,1.0296194171811581,-3.2441936328524905,50,118,3.06,-0.527632742082372,11.2,6,3
6.2,0.32,0.32,0.7884573603642703,-3.3242363405260273,15,70,3.16,-0.7339691750802004,12.7,6,2
6.8,0.17,0.17,1.62924053973028,-3.0159349808715104,26,82,3,-0.9675840262617056,9.8,6,1
9,0.2,0.33,1.252762968495368,-3.0159349808715104,10,40,3.14,-1.0216512475319814,9.8,6,1
5.8,0.13,0.22,2.5416019934645457,-2.8473122684357177,24,183,3.32,-0.8675005677047231,11.7,6,3
5.8,0.31,0.31,2.0149030205422647,-2.9565115604007097,55,230,3.19,-0.7765287894989963,9.8,5,4
6.3,0.36,0.2,0.6931471805599453,-3.036554268074246,48,191,3.17,-0.6733445532637656,9.6,5,4
9,0.2,0.33,1.252762968495368,-3.0159349808715104,10,40,3.14,-1.0216512475319814,9.8,6,1
6.7,0.18,0.25,2.6602595372658615,-3.036554268074246,79,149,3.12,-0.9942522733438669,9.7,5,4
6.6,0.16,0.25,2.2823823856765264,-3.0159349808715104,59.5,137,3.16,-0.9675840262617056,10,6,4
5.8,0.13,0.22,2.5416019934645457,-2.8473122684357177,24,183,3.32,-0.8675005677047231,11.7,6,3
5.8,0.27,0.22,2.5416019934645457,-2.8473122684357177,42,206,3.32,-0.9675840262617056,12.3,6,4
6.8,0.17,0.17,1.62924053973028,-3.0159349808715104,26,82,3,-0.9675840262617056,9.8,6,1
6.4,0.37,0.19,1.252762968495368,-2.6882475738060303,18,101,3.03,-0.9675840262617056,9,6,1
7.3,0.26,0.53,2.5416019934645457,-3.0576076772720784,60.5,164.5,3.06,-0.7985076962177716,9.1,6,4
7.3,0.28,0.54,2.5572273113676265,-3.0159349808715104,62,162.5,3.06,-0.7985076962177716,9.1,6,4
7.3,0.28,0.54,2.5572273113676265,-3.0159349808715104,62,162.5,3.06,-0.7985076962177716,9.1,6,4
5.8,0.12,0.21,0.26236426446749106,-2.8824035882469876,35,121,3.32,-1.1086626245216111,11.4,6,3
6.1,0.25,0.18,2.3513752571634776,-3.0159349808715104,41,124,3.14,-1.0498221244986778,10.5,5,4
6.4,0.24,0.27,0.4054651081081644,-3.2188758248682006,35,105,3.13,-1.2039728043259361,12.4,6,2
7.3,0.26,0.53,2.5416019934645457,-3.0576076772720784,60.5,156,3.06,-0.7985076962177716,9.1,6,4
7.3,0.28,0.54,2.5572273113676265,-3.0159349808715104,62,152,3.06,-0.7985076962177716,9.1,6,4
8.3,0.18,0.37,0.1823215567939546,-3.0159349808715104,6,94,3.18,-0.6539264674066639,10.1,5,1
7.1,0.09,0.3,1.824549292051046,-3.4420193761824103,24,134,2.99,-0.941608539858445,10.9,6,1
8.3,0.14,0.36,2.174751721484161,-3.649658740960655,13,60,3.13,-1.0498221244986778,11.05,5,1
5.8,0.28,0.3,1.3609765531356006,-3.649658740960655,36,105,3.26,-0.5447271754416722,12.75,6,2
6,0.23,0.34,0.26236426446749106,-3.6888794541139363,23,111,3.36,-0.9942522733438669,12.7,6,2
6.9,0.28,0.37,2.2082744135228043,-3.2968373663379125,16,76,3.05,-0.616186139423817,11.1,5,1
6.9,0.28,0.37,2.2082744135228043,-3.2968373663379125,16,76,3.05,-0.616186139423817,11.1,5,1
5.8,0.28,0.3,1.3609765531356006,-3.649658740960655,36,105,3.26,-0.5447271754416722,12.75,6,2
6.3,0.25,0.53,0.5877866649021191,-3.863232841258714,41,101,3.19,-1.171182981502945,13,6,2
6.5,0.2,0.31,0.7419373447293773,-3.4112477175156566,32,95,2.96,-0.4942963218147801,12,6,2
5.9,0.29,0.32,0.3364722366212129,-3.816712825623821,17,47,3.35,-1.0498221244986778,11.5,6,2
6.4,0.46,0.22,2.6878474937846906,-3.0576076772720784,51,183,3.39,-0.5108256237659907,10.5,5,4
6.9,0.28,0.37,2.2082744135228043,-3.2968373663379125,16,76,3.05,-0.616186139423817,11.1,5,1
6.8,0.23,0.33,0.6418538861723947,-3.0576076772720784,20,101,3.1,-0.7765287894989963,11.1,6,1
7,0.23,0.32,0.5877866649021191,-3.036554268074246,25,113,3.11,-0.7550225842780328,11.1,6,1
6.4,0.55,0.26,2.2617630984737906,-3.611918412977808,20,104,3.22,-0.31471074483970024,13.1,6,2
5.7,0.28,0.3,1.3609765531356006,-3.649658740960655,36,105,3.26,-0.5447271754416722,12.75,6,2
6,0.23,0.34,0.26236426446749106,-3.6888794541139363,23,111,3.36,-0.9942522733438669,12.7,6,2
6.8,0.45,0.3,2.468099531471619,-2.364460496712133,23,97,3.09,-0.8209805520698302,9.6,5,1
6.1,0.2,0.4,0.6418538861723947,-3.575550768806933,32,138,3.26,-0.3285040669720361,11.7,5,3
6.1,0.37,0.46,2.4849066497880004,-3.170085660698769,61,210,3.17,-0.527632742082372,9.7,6,4
5.9,0.21,0.23,2.066862759472976,-3.4112477175156566,22,130,3.38,-0.527632742082372,10.9,6,3
6.9,0.22,0.32,2.2300144001592104,-3.2188758248682006,22,110,3.34,-0.616186139423817,10.7,7,3
5.4,0.27,0.22,1.5260563034950492,-3.816712825623821,29,107,3.33,-0.616186139423817,13.8,6,2
6,0.26,0.26,0.7884573603642703,-3.3524072174927233,10,72,3.11,-0.7339691750802004,12.15,6,2
5.6,0.18,0.3,2.3223877202902252,-3.575550768806933,28,131,3.49,-0.8675005677047231,10.8,7,3
5.6,0.26,0.27,2.3608540011180215,-3.506557897319982,27,119,3.4,-1.0788096613719298,10.7,7,2
7,0.23,0.35,0.3364722366212129,-3.3242363405260273,31,113,3.16,-0.7339691750802004,10.8,7,2
5.8,0.28,0.66,2.2082744135228043,-3.2441936328524905,26,159,3.66,-0.5978370007556204,10.8,5,3
8.6,0.36,0.26,2.4069451083182885,-3.506557897319982,43.5,171,3.03,-0.7133498878774648,12,5,1
5.8,0.28,0.66,2.2082744135228043,-3.2441936328524905,26,159,3.66,-0.5978370007556204,10.8,5,3
6.4,0.3,0.27,1.4816045409242156,-2.900422093749666,17,135,3.23,-0.8209805520698302,12.2,6,3
6.2,0.2,0.32,1.0296194171811581,-2.995732273553991,17,126,3.18,-0.5978370007556204,9.4,6,3
5.8,0.29,0.15,0.09531017980432493,-3.540459448995663,12,83,3.3,-0.916290731874155,11.4,6,2
5.7,0.22,0.28,0.26236426446749106,-3.611918412977808,26,101,3.35,-0.9675840262617056,12.5,7,2
5.6,0.22,0.32,0.1823215567939546,-3.7297014486341915,29,97,3.2,-0.7765287894989963,13.05,7,2
6.8,0.32,0.23,1.1939224684724346,-3.649658740960655,31,99,3.1,-0.916290731874155,12.4,6,2
6.2,0.2,0.26,2.272125885509337,-3.506557897319982,39,102,3.08,-0.579818495252942,12.9,7,2
6.1,0.35,0.24,0.8329091229351039,-3.3813947543659757,25,133,3.34,-0.527632742082372,12,7,2
5.9,0.3,0.29,0.09531017980432493,-3.3242363405260273,23,56,3.19,-0.9675840262617056,11.3,5,1
6.3,0.15,0.34,2.4336133554004498,-2.995732273553991,25,96,3.21,-0.7133498878774648,10,6,3
4.8,0.13,0.32,0.1823215567939546,-3.170085660698769,40,98,3.42,-0.4462871026284195,11.8,7,3
6,0.2,0.26,2.6878474937846906,-3.101092789211817,53,125,2.99,-0.37106368139083207,9.4,6,4
5.7,0.2,0.24,2.624668592163159,-3.0576076772720784,44,112,2.97,-0.4155154439616658,8.8,6,4
6,0.27,0.26,0.26236426446749106,-3.270169119255751,32,138,3.46,-0.843970070294529,11.1,6,3
6.4,0.23,0.37,2.066862759472976,-2.995732273553991,60,150,2.86,-0.7133498878774648,9.3,6,4
5.9,0.34,0.25,0.6931471805599453,-3.170085660698769,12,110,3.02,-0.616186139423817,11.4,6,2
5,0.33,0.23,2.468099531471619,-3.506557897319982,23,158,3.41,-0.4462871026284195,11.8,6,3
5.4,0.29,0.38,0.1823215567939546,-3.540459448995663,31,132,3.28,-1.0216512475319814,12.4,6,2
8,0.33,0.35,2.302585092994046,-3.3524072174927233,22,108,3.12,-1.0216512475319814,11.6,6,1
6.4,0.3,0.33,1.6486586255873816,-2.995732273553991,30,137,3.26,-0.5447271754416722,11.1,5,3
5.4,0.29,0.38,0.1823215567939546,-3.540459448995663,31,132,3.28,-1.0216512475319814,12.4,6,2
6.4,0.33,0.3,1.9740810260220096,-3.1941832122778293,42,168,3.22,-0.7133498878774648,11.1,6,4
7,0.33,0.78,2.2925347571405443,-3.170085660698769,21,251,3.01,-0.5978370007556204,11,6,4
6.7,0.45,0.3,1.667706820558076,-3.3242363405260273,27,165,3.12,-0.7765287894989963,12.2,6,2
6.5,0.36,0.31,2.60638654732571,-2.9374633654300153,20,113,3.2,-0.579818495252942,11,6,3
5.8,0.42,0.3,0.7884573603642703,-3.3524072174927233,26,129,3.32,-0.7550225842780328,12.9,6,2
7.1,0.39,0.3,2.2925347571405443,-3.2968373663379125,29,124,3.07,-0.8675005677047231,10.9,6,1
6.7,0.53,0.29,1.4586150226995167,-2.6736487743848776,20,114,3.22,-0.527632742082372,13.4,6,2
6.7,0.66,0,2.5649493574615367,-3.4112477175156566,32,75,3.15,-0.6931471805599453,10.7,6,2
6.5,0.36,0.31,2.60638654732571,-2.9374633654300153,20,113,3.2,-0.579818495252942,11,6,3
6.5,0.16,0.33,0,-3.611918412977808,23,75,3.3,-0.941608539858445,11.4,7,2
8.3,0.22,0.34,0.09531017980432493,-3.146555163288575,20,116,3,-0.7550225842780328,10.2,6,1
6.9,0.23,0.35,1.9315214116032138,-3.506557897319982,45,116,2.8,-0.616186139423817,11,6,1
6.4,0.17,0.34,2.5952547069568657,-3.123565645063876,45,139,3.06,-0.843970070294529,9.1,6,4
5,0.33,0.18,1.5260563034950492,-3.4420193761824103,40,124,3.18,-0.916290731874155,11,6,2
6.8,0.38,0.29,2.2925347571405443,-3.2968373663379125,40,146,3.11,-0.9942522733438669,11.5,6,2
6.5,0.29,0.32,1.0986122886681098,-3.3242363405260273,38,93,3.16,-0.527632742082372,12,6,2
6.9,0.29,0.32,1.7578579175523736,-3.2188758248682006,16,112,3.04,-0.5447271754416722,11.2,5,1
6.6,0.28,0.3,2.5572273113676265,-3.4112477175156566,31,177,3.12,-0.941608539858445,11.2,6,2
6.2,0.36,0.27,1.1631508098056809,-3.4420193761824103,13,73,2.9,-0.37106368139083207,12.6,7,2
6,0.615,0.04,-0.2231435513142097,-3.4420193761824103,8,50,3.14,-0.916290731874155,11,4,1
5.9,0.44,0.36,0.9162907318741551,-3.506557897319982,12,73,3.22,-0.7339691750802004,10.8,6,2
5.9,0.42,0.36,0.8754687373538999,-3.3813947543659757,19,77,3.25,-0.7339691750802004,10.9,5,2
5.8,0.34,0.21,1.9740810260220096,-3.1941832122778293,48,146,3.16,-0.7133498878774648,9.8,5,4
5.8,0.27,0.2,1.9878743481543455,-3.2188758248682006,42,145,3.15,-0.7339691750802004,9.8,5,4
7.1,0.33,0.18,1.840549633397487,-2.364460496712133,27,166,2.9,-0.7133498878774648,9.5,5,4
6.1,0.44,0.28,1.4469189829363254,-3.4420193761824103,43,132,3.26,-0.7550225842780328,11.2666666666667,7,2
7.3,0.28,0.37,0.1823215567939546,-3.2441936328524905,26,99,3.01,-0.4780358009429998,10.8,5,1
5.2,0.5,0.18,0.6931471805599453,-3.3242363405260273,23,129,3.36,-0.2613647641344075,13.4,7,2
6.1,0.44,0.28,1.4469189829363254,-3.4420193761824103,43,132,3.26,-0.7550225842780328,11.3,7,2
6.4,0.62,0.12,1.547562508716013,-2.8134107167600364,33,196,3.22,-0.7339691750802004,8.9,5,4
6.4,0.38,0.19,1.5040773967762742,-3.270169119255751,36,119,3.07,-0.8675005677047231,11.2,6,2
7.5,0.305,0.38,0.3364722366212129,-3.0576076772720784,30,95,3.22,-0.6539264674066639,11.5,7,2
6.5,0.5,0.22,1.410986973710262,-3.3242363405260273,35,131,3.26,-0.5978370007556204,13,7,2
6.6,0.4,0.3,1.667706820558076,-3.270169119255751,20,125,3.36,-0.31471074483970024,12.6,6,2
6.4,0.4,0.25,1.4350845252893227,-3.4420193761824103,15,91,3.26,-0.6539264674066639,13.1,6,2
8.3,0.49,0.23,1.8946168546677629,-3.3813947543659757,6,158,3.05,-0.7339691750802004,11.2,5,1
6.1,0.19,0.37,0.9555114450274363,-3.1941832122778293,24,99,3.18,-0.6931471805599453,10.9,6,3
6.1,0.19,0.37,0.9555114450274363,-3.1941832122778293,24,99,3.18,-0.6931471805599453,10.9,6,3
5.6,0.24,0.34,0.6931471805599453,-3.1941832122778293,14,73,3.04,-0.7985076962177716,11.6,7,2
5.7,0.25,0.32,2.501435951739211,-3.1941832122778293,43,127,3.23,-0.6348782724359695,10.4,7,3
6.6,0.21,0.39,0.8329091229351039,-3.1941832122778293,31,102,3.22,-0.5447271754416722,10.9,7,3
6.2,0.28,0.41,1.6094379124341003,-3.146555163288575,50,188,3.23,-0.4462871026284195,10.8,6,4
5.8,0.29,0.38,2.3702437414678603,-3.270169119255751,49,136,3.11,-0.527632742082372,11.2,6,4
5.8,0.345,0.15,2.379546134130174,-3.4112477175156566,26,120,3.25,-0.7133498878774648,10,6,3
6.5,0.51,0.25,0.5306282510621704,-3.036554268074246,39,177,3.28,-0.5621189181535413,10.5666666666667,5,3
6,0.24,0.41,0.26236426446749106,-3.3242363405260273,42,118,3.04,-0.4462871026284195,11.7333333333333,6,3
6.5,0.51,0.25,0.5306282510621704,-3.036554268074246,39,177,3.28,-0.5621189181535413,10.6,5,3
6.9,0.54,0.26,2.5416019934645457,-3.0159349808715104,59,195,3.26,-0.616186139423817,10.5,6,4
6,0.24,0.41,0.26236426446749106,-3.3242363405260273,42,118,3.04,-0.4462871026284195,11.75,6,3
6.6,0.26,0.36,0.1823215567939546,-3.3524072174927233,43,126,3.01,-0.4620354595965587,11.4,6,2
5.7,0.24,0.3,0.26236426446749106,-3.506557897319982,25,98,3.37,-0.843970070294529,12.4,7,2
6.5,0.21,0.35,1.7404661748405046,-3.146555163288575,47,197,3.24,-0.6931471805599453,10.1,6,4
6.8,0.29,0.22,1.2237754316221157,-3.3524072174927233,40,122,3.09,-0.7550225842780328,12.3,6,2
5,0.24,0.34,0.09531017980432493,-3.3813947543659757,49,158,3.32,-1.1394342831883648,13.1,7,2
5.9,0.18,0.28,0,-3.2968373663379125,24,88,3.29,-0.5978370007556204,10.65,7,3
5.8,0.26,0.29,0,-3.170085660698769,35,101,3.36,-0.7339691750802004,11.4,7,3
6.7,0.61,0.21,0.5007752879124892,-2.145581344184381,40,240,3.11,-0.5621189181535413,9.3,5,4
5.7,0.39,0.25,1.589235205116581,-3.4112477175156566,49,113,3.26,-0.5447271754416722,13.1,7,2
6.1,0.38,0.47,0.3364722366212129,-2.9759296462578115,59,210,3.24,-0.6931471805599453,9.6,5,4
6.3,0.36,0.28,0.9162907318741551,-3.3524072174927233,18,73,3.1,-0.7550225842780328,12.8,7,2
6,0.29,0.41,2.379546134130174,-3.036554268074246,55,149,3.09,-0.527632742082372,10.9666666666667,7,4
6,0.29,0.41,2.379546134130174,-3.036554268074246,55,149,3.09,-0.527632742082372,10.9666666666667,7,4
6,0.29,0.41,2.379546134130174,-3.036554268074246,55,149,3.09,-0.527632742082372,10.9666666666667,7,4
6,0.29,0.41,2.379546134130174,-3.036554268074246,55,149,3.09,-0.527632742082372,11,7,4
7.1,0.43,0.25,1.0296194171811581,-3.3242363405260273,43,132,3.21,-0.7550225842780328,13.4,6,2
6.6,0.25,0.25,0.26236426446749106,-3.2188758248682006,28,85,2.87,-0.7339691750802004,11.2,6,1
6.6,0.33,0.41,0.6931471805599453,-3.611918412977808,14,79,3.27,-0.4620354595965587,12.4,6,2
8,0.23,0.41,0.09531017980432493,-3.036554268074246,35,150,3.09,-0.7550225842780328,11.2,5,1
7.3,0.17,0.36,2.1041341542702074,-3.575550768806933,44,111,3.14,-0.8915981192837836,12.4,6,2
6,0.17,0.33,1.791759469228055,-3.3242363405260273,30,111,3.32,-0.5447271754416722,10.133333333333301,7,3
6.1,0.16,0.34,1.8082887711792655,-3.3813947543659757,31,114,3.32,-0.5447271754416722,10.133333333333301,7,3
7.3,0.17,0.36,2.1041341542702074,-3.575550768806933,44,111,3.14,-0.8915981192837836,12.4,6,2
6.4,0.31,0.53,2.174751721484161,-2.864704011147587,36,221,3.17,-0.8209805520698302,9.1,5,4
6.1,0.16,0.34,1.8082887711792655,-3.3813947543659757,31,114,3.32,-0.5447271754416722,10.15,7,3
6,0.17,0.33,1.791759469228055,-3.3242363405260273,30,111,3.32,-0.5447271754416722,10.15,7,3
5.9,0.44,0.33,0.1823215567939546,-3.0159349808715104,12,117,3.46,-0.8209805520698302,11.5,5,3
6.6,0.285,0.49,2.4336133554004498,-3.3524072174927233,57,137,3.08,-0.616186139423817,8.9,6,4
4.9,0.335,0.14,0.26236426446749106,-3.3242363405260273,69,168,3.47,-0.7765287894989963,10.4666666666667,5,3
4.9,0.335,0.14,0.26236426446749106,-3.3242363405260273,69,168,3.47,-0.7765287894989963,10.4666666666667,5,3
6,0.28,0.52,1.824549292051046,-3.575550768806933,37,104,3.28,-0.6733445532637656,11.8,7,2
5.8,0.35,0.29,1.1631508098056809,-3.3813947543659757,41,151,3.35,-0.5447271754416722,11.633333333333301,7,2
5.7,0.21,0.37,1.5040773967762742,-3.2188758248682006,58,140,3.29,-0.4780358009429998,10.6,6,3
6.5,0.25,0.32,2.2925347571405443,-3.101092789211817,41,128,3.18,-0.6539264674066639,9.6,6,4
6,0.28,0.52,1.824549292051046,-3.575550768806933,37,104,3.28,-0.6733445532637656,11.8,7,2
